id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
4086,258,Jersey,Packaged food,45,Bo,151,18,1613.71,6,6.25468992248062,89.6505555555556,810
4087,85,Denver,Alcohol,29,Nilima,60,8,1107.97,17,13.0349411764706,138.49625,376
4088,5,Seattle,Alcohol,4,Veina,5,2,369.52,13,73.904,184.76,643
4089,455,Seattle,Shoes,63,Bo,187,34,1837.85,2,4.03923076923077,54.0544117647059,531
4090,327,Colorado Springs,Shoes,53,Bo,147,34,1687.22,1,5.15969418960245,49.6241176470588,584
4091,262,Columbus,Alcohol,46,Nilima,114,18,1592.37,12,6.07774809160305,88.465,445
4092,139,Jersey,Baby,33,Bo,74,15,1404.78,1,10.1063309352518,93.652,740
4093,143,Boston,Alcohol,38,Nilima,75,11,1268.65,3,8.87167832167832,115.331818181818,397
4094,329,Seattle,Frozen food,45,Bo,116,46,1725.05,1,5.24331306990881,37.5010869565217,745
4095,279,Orlando,Baby,44,Moone,126,15,1668.06,11,5.97870967741935,111.204,630
4096,107,Boston,Frozen food,31,Bo,73,21,1377.52,2,12.8740186915888,65.5961904761905,878
4097,110,Jersey,Alcohol,32,Nilima,47,17,1090.06,4,9.90963636363636,64.1211764705882,770
4098,310,San Diego,Frozen food,49,Bo,105,18,1632.07,3,5.26474193548387,90.6705555555556,766
4099,130,Seattle,Alcohol,30,Bo,54,17,1005.52,3,7.73476923076923,59.1482352941176,445
4100,198,Boston,Frozen food,51,Bo,106,14,1356.12,17,6.84909090909091,96.8657142857143,485
4101,45,Boston,Shoes,14,Bo,28,10,824.63,8,18.3251111111111,82.463,766
4102,291,Columbus,Shoes,49,Bo,119,57,1475.24,1,5.06955326460481,25.8814035087719,652
4103,271,Colorado Springs,Beverages,49,Bo,128,30,1418.65,4,5.23487084870849,47.2883333333333,781
4104,327,Jersey,Shoes,46,Bo,115,44,1628.89,1,4.98131498470948,37.0202272727273,795
4105,19,Boston,Baby,10,Veina,14,8,770.53,4,40.5542105263158,96.31625,487
4107,129,Boston,Bakery,32,Nilima,70,30,1466.08,5,11.3649612403101,48.8693333333333,619
4108,424,Jersey,Packaged food,55,Bo,186,50,1811.94,1,4.27344339622642,36.2388,625
4109,41,Boston,Bakery,22,Bo,31,11,927.77,8,22.6285365853659,84.3427272727273,583
4110,80,Seattle,Pets,30,Bo,58,10,1121.01,2,14.012625,112.101,1023
4111,427,Denver,Alcohol,49,Bo,150,28,1635.62,4,3.83049180327869,58.415,683
4112,293,Seattle,Frozen food,50,Bo,157,27,1797.36,1,6.13433447098976,66.5688888888889,543
4113,313,Columbus,Baby,53,Bo,110,54,1477.31,1,4.71984025559105,27.3575925925926,699
4114,333,Seattle,Alcohol,54,Bo,137,18,1694.35,2,5.08813813813814,94.1305555555555,541
4115,454,Honolulu,Baby,51,Bo,150,69,1894.82,2,4.17361233480176,27.4611594202899,618
4116,169,Denver,Baby,40,Nilima,87,26,1268.49,2,7.50585798816568,48.7880769230769,865
4117,307,Colorado Springs,Shoes,46,Bo,117,62,1520.93,1,4.95416938110749,24.5311290322581,701
4118,34,Columbus,Alcohol,16,Bo,12,5,586.32,6,17.2447058823529,117.264,404
4119,118,Boston,Baby,39,Bo,76,9,1253.08,14,10.6193220338983,139.231111111111,670
4120,397,Seattle,Baby,49,Nilima,132,43,1688.09,3,4.25211586901763,39.2579069767442,731
4121,90,Boston,Alcohol,35,Bo,51,9,1131.91,2,12.5767777777778,125.767777777778,870
4122,162,Seattle,Baby,42,Bo,75,13,1260,2,7.77777777777778,96.9230769230769,833
4123,147,Orlando,Frozen food,35,Medeia,72,13,1302.12,2,8.85795918367347,100.163076923077,701
4124,127,Orlando,Pets,36,Bo,59,27,1032.61,2,8.1307874015748,38.2448148148148,539
4125,92,Columbus,Clothes,26,Bo,51,33,1029.53,2,11.1905434782609,31.1978787878788,581
4126,247,Honolulu,Shoes,61,Nilima,102,19,1590.36,3,6.43870445344129,83.7031578947368,845
4127,138,Columbus,Alcohol,42,Bo,83,18,1292.75,1,9.36775362318841,71.8194444444444,913
4128,217,Denver,Frozen food,52,Bo,111,21,1718.71,2,7.92032258064516,81.8433333333333,355
4129,141,Orlando,Packaged food,29,Nilima,64,26,1201.88,5,8.52397163120567,46.2261538461538,391
4130,54,Seattle,Frozen food,23,Bo,22,8,1019.48,8,18.8792592592593,127.435,737
4131,210,Denver,Baby,38,Bo,90,17,1167,4,5.55714285714286,68.6470588235294,571
4132,121,Seattle,Shoes,29,Nilima,61,17,1175.8,8,9.71735537190083,69.1647058823529,566
4133,84,Boston,Alcohol,20,Nilima,57,10,1073.49,1,12.7796428571429,107.349,537
4134,136,Seattle,Baby,30,Veina,61,19,1189.87,6,8.74904411764706,62.6247368421053,454
4135,138,Boston,Shoes,40,Nilima,70,18,1311.13,1,9.50094202898551,72.8405555555556,1066
4136,117,Colorado Springs,Fresh food,31,Bo,44,17,1278.05,3,10.9235042735043,75.1794117647059,787
4137,98,Boston,Packaged food,24,Nilima,60,16,1027.59,1,10.485612244898,64.224375,723
4138,381,Columbus,Shoes,56,Bo,121,22,1732.36,5,4.54687664041995,78.7436363636364,705
4139,62,Columbus,Frozen food,28,Bo,55,11,1191.66,2,19.2203225806452,108.332727272727,628
4140,103,Columbus,Baby,24,Bo,45,23,1312.17,3,12.7395145631068,57.0508695652174,817
4141,98,Denver,Alcohol,32,Bo,51,6,1094.45,12,11.1678571428571,182.408333333333,654
4142,137,Seattle,Shoes,18,Veina,30,43,1145.98,2,8.36481751824818,26.6506976744186,621
4143,190,Columbus,Shoes,44,Bo,89,27,1422.24,5,7.48547368421053,52.6755555555556,868
4144,203,San Diego,Alcohol,35,Bo,69,27,1768.23,3,8.71049261083744,65.49,880
4145,229,Seattle,Shoes,43,Bo,105,22,1819.54,5,7.94558951965065,82.7063636363636,293
4146,112,Colorado Springs,Baby,37,Bo,67,12,1074.57,12,9.594375,89.5475,290
4147,56,Jersey,Frozen food,21,Moone,39,5,823.65,5,14.7080357142857,164.73,791
4148,27,Columbus,Packaged food,13,Veina,22,11,706.42,26,26.1637037037037,64.22,193
4149,174,Seattle,Bakery,40,Bo,88,8,1559.42,1,8.96218390804598,194.9275,661
4150,235,San Diego,Alcohol,44,Bo,109,10,1544.01,10,6.57025531914894,154.401,614
4151,211,Boston,Frozen food,39,Bo,102,15,1483.67,3,7.03161137440758,98.9113333333333,812
4152,53,Orlando,Frozen food,21,Bo,36,8,914.12,5,17.2475471698113,114.265,632
4153,584,Boston,Baby,49,Bo,143,41,1938.47,2,3.31929794520548,47.279756097561,835
4154,119,Boston,Shoes,38,Nilima,76,19,1091.73,5,9.17420168067227,57.4594736842105,794
4155,320,San Diego,Bakery,38,Nilima,131,31,1864.04,4,5.825125,60.1303225806452,644
4157,26,Boston,Packaged food,15,Veina,22,5,828.89,4,31.8803846153846,165.778,793
4158,2,Seattle,Baby,2,Veina,2,2,215.86,60,107.93,107.93,631
4159,23,Colorado Springs,Fresh food,17,Bo,21,1,714.42,38,31.0617391304348,714.42,499
4160,34,Boston,Fresh food,17,Bo,26,5,873.18,33,25.6817647058824,174.636,993
4161,39,Boston,Alcohol,14,Nilima,19,11,613.12,3,15.7210256410256,55.7381818181818,589
4162,172,Seattle,Shoes,42,Bo,88,21,1187.25,1,6.90261627906977,56.5357142857143,707
4163,346,Seattle,Baby,55,Bo,140,38,1981.69,2,5.72742774566474,52.1497368421053,731
4164,290,Columbus,Baby,55,Bo,151,29,1511.77,2,5.213,52.13,773
4165,327,Orlando,Alcohol,42,Bo,114,23,1625.62,1,4.97131498470948,70.6791304347826,896
4166,41,Boston,Shoes,15,Nilima,27,9,802.76,5,19.5795121951219,89.1955555555556,587
4167,72,Seattle,Bakery,19,Bo,49,8,1148.63,9,15.9531944444444,143.57875,726
4168,258,Boston,Alcohol,47,Nilima,117,25,1517.38,3,5.88131782945737,60.6952,873
4169,159,Columbus,Alcohol,36,Nilima,73,23,1152.74,1,7.24993710691824,50.1191304347826,618
4170,25,Orlando,Frozen food,17,Bo,21,5,723.24,2,28.9296,144.648,443
4171,126,Boston,Shoes,36,Veina,67,16,1328.05,4,10.5400793650794,83.003125,575
4173,447,Denver,Frozen food,53,Bo,157,23,1951.48,1,4.36572706935123,84.8469565217391,705
4174,123,Seattle,Shoes,37,Medeia,69,10,1317.03,4,10.7075609756098,131.703,496
4175,116,Seattle,Alcohol,31,Bo,61,16,1181.3,7,10.1836206896552,73.83125,489
4176,56,Jersey,Frozen food,22,Katram,32,10,936.56,6,16.7242857142857,93.656,620
4177,186,Jersey,Bakery,39,Nilima,93,12,1348.99,5,7.25263440860215,112.415833333333,482
4178,361,Seattle,Frozen food,48,Bo,196,27,1968.12,3,5.45185595567867,72.8933333333333,847
4179,214,Columbus,Shoes,42,Alekto,107,29,1537.99,6,7.1868691588785,53.0341379310345,779
4180,403,Colorado Springs,Alcohol,58,Bo,142,47,1726.94,3,4.28521091811414,36.7434042553191,542
4181,109,Boston,Baby,24,Bo,64,6,1235.43,1,11.3342201834862,205.905,417
4182,107,Columbus,Shoes,31,Bo,45,10,1079.53,3,10.0890654205607,107.953,592
4183,227,Colorado Springs,Shoes,48,Bo,106,55,1369.87,2,6.03466960352423,24.9067272727273,722
4184,445,Orlando,Alcohol,57,Bo,195,17,2017.63,4,4.534,118.684117647059,603
4185,25,Boston,Packaged food,9,Veina,18,8,630.94,14,25.2376,78.8675,925
4186,110,Columbus,Alcohol,36,Bo,69,20,1224.08,1,11.128,61.204,741
4188,207,Orlando,Alcohol,51,Bo,114,8,1467.41,16,7.08893719806763,183.42625,623
4189,121,Columbus,Baby,37,Nilima,77,8,1286.65,5,10.6334710743802,160.83125,784
4190,254,Columbus,Baby,44,Bo,91,65,1422.57,2,5.60066929133858,21.8856923076923,506
4191,238,Seattle,Frozen food,54,Bo,101,23,1554.87,4,6.53306722689076,67.6030434782609,769
4192,38,Seattle,Alcohol,14,Veina,29,4,801.5,31,21.0921052631579,200.375,621
4193,12,Seattle,Baby,9,Medeia,9,3,633.22,8,52.7683333333333,211.073333333333,458
4194,330,Colorado Springs,Packaged food,44,Bo,106,63,1419.39,1,4.30118181818182,22.53,650
4195,169,Orlando,Frozen food,44,Veina,93,10,1348.99,2,7.98218934911243,134.899,1140
4196,87,Jersey,Packaged food,26,Bo,52,15,906.86,1,10.4236781609195,60.4573333333333,848
4197,455,Orlando,Shoes,57,Bo,159,42,1912.7,1,4.20373626373626,45.5404761904762,848
4198,761,Orlando,Alcohol,61,Veina,195,33,2517.88,1,3.30864651773982,76.2993939393939,544
4199,162,Denver,Shoes,38,Nilima,81,15,1378.81,11,8.51117283950617,91.9206666666667,550
4200,33,Colorado Springs,Alcohol,15,Bo,26,4,750.04,6,22.7284848484848,187.51,643
4201,173,Seattle,Alcohol,41,Bo,86,19,1275.98,6,7.37560693641618,67.1568421052632,454
4202,123,Boston,Shoes,37,Bo,72,6,1339.82,2,10.8928455284553,223.303333333333,520
4203,326,Orlando,Baby,40,Bo,106,30,1768.99,1,5.42634969325153,58.9663333333333,708
4204,80,Colorado Springs,Packaged food,35,Veina,54,18,1159.73,16,14.496625,64.4294444444444,661
4205,148,Colorado Springs,Alcohol,38,Bo,72,14,1276.9,4,8.6277027027027,91.2071428571429,872
4206,196,Boston,Alcohol,39,Nilima,84,18,1432.52,3,7.30877551020408,79.5844444444444,625
4207,228,Orlando,Frozen food,50,Bo,111,28,1474.34,3,6.46640350877193,52.655,695
4208,114,Seattle,Alcohol,26,Bo,68,30,1274.96,1,11.1838596491228,42.4986666666667,793
4209,412,Columbus,Packaged food,53,Bo,173,36,1971.68,2,4.78563106796117,54.7688888888889,726
4210,135,Colorado Springs,Clothes,25,Bo,40,28,1340.71,1,9.93118518518519,47.8825,820
4211,131,Colorado Springs,Alcohol,30,Bo,68,22,1566.19,6,11.9556488549618,71.1904545454545,434
4212,53,Jersey,Baby,23,Veina,33,5,939.99,25,17.7356603773585,187.998,471
4213,152,Orlando,Frozen food,38,Bo,71,10,1263.81,9,8.31453947368421,126.381,619
4214,317,Denver,Frozen food,46,Nilima,138,39,1870.46,4,5.9005047318612,47.9605128205128,605
4215,183,Boston,Alcohol,38,Bo,81,32,1384.58,2,7.56601092896175,43.268125,659
4216,400,San Diego,Packaged food,51,Bo,161,15,1922.37,2,4.805925,128.158,808
4217,269,Seattle,Shoes,42,Bo,96,13,1491.1,2,5.54312267657993,114.7,808
4219,149,Colorado Springs,Shoes,37,Nilima,74,12,1358.28,8,9.11597315436242,113.19,575
4220,56,Seattle,Packaged food,23,Bo,41,21,1010.69,2,18.0480357142857,48.1280952380952,762
4221,237,Seattle,Baby,50,Bo,103,14,1442.07,8,6.0846835443038,103.005,931
4222,95,Seattle,Clothes,16,Veina,27,22,1104.61,2,11.6274736842105,50.2095454545454,477
4223,132,San Diego,Frozen food,39,Bo,59,19,1392.97,9,10.552803030303,73.3142105263158,563
4224,469,Orlando,Shoes,60,Bo,121,31,1744.38,4,3.71936034115139,56.2703225806452,617
4226,81,Seattle,Packaged food,30,Bo,47,17,1029.18,2,12.7059259259259,60.54,631
4227,260,Columbus,Alcohol,50,Bo,140,34,1522.19,1,5.85457692307692,44.7702941176471,729
4228,196,Columbus,Pets,48,Bo,86,28,1479.15,3,7.54668367346939,52.8267857142857,670
4229,314,Columbus,Shoes,53,Medeia,120,22,1629.79,4,5.19041401273885,74.0813636363636,651
4230,389,Jersey,Shoes,58,Nilima,155,26,1895.74,5,4.8733676092545,72.9130769230769,777
4231,60,Columbus,Shoes,23,Veina,38,7,1114.52,8,18.5753333333333,159.217142857143,918
4232,99,Honolulu,Baby,30,Bo,55,14,1076.51,23,10.8738383838384,76.8935714285714,407
4233,47,Columbus,Frozen food,20,Bo,29,15,774.04,3,16.4689361702128,51.6026666666667,845
4234,205,Columbus,Alcohol,44,Bo,85,12,1471.21,6,7.17663414634146,122.600833333333,724
4235,269,Columbus,Alcohol,48,Bo,133,36,1655.24,1,6.15330855018587,45.9788888888889,802
4236,105,Colorado Springs,Alcohol,34,Bo,59,15,1130.48,1,10.7664761904762,75.3653333333333,973
4237,678,Seattle,Alcohol,64,Bo,215,26,2282.11,1,3.36594395280236,87.7734615384615,984
4238,92,Columbus,Alcohol,31,Bo,60,19,1128.38,3,12.265,59.3884210526316,914
4239,155,Jersey,Shoes,41,Bo,98,31,1345.89,2,8.68316129032258,43.4158064516129,402
4240,124,Colorado Springs,Shoes,36,Bo,66,10,1229.03,14,9.91153225806452,122.903,612
4241,222,Columbus,Alcohol,44,Bo,108,34,1534.5,1,6.91216216216216,45.1323529411765,523
4242,94,Boston,Alcohol,24,Bo,41,17,1042.62,1,11.0917021276596,61.3305882352941,869
4244,4,Columbus,Shoes,2,Nilima,4,1,393.98,65,98.495,393.98,1059
4245,325,Boston,Alcohol,52,Bo,163,34,1742.89,3,5.36273846153846,51.2614705882353,527
4246,143,Jersey,Pets,41,Bo,85,11,1290.6,11,9.02517482517482,117.327272727273,385
4247,63,Boston,Packaged food,30,Nilima,51,10,1033.32,23,16.4019047619048,103.332,547
4248,245,Colorado Springs,Shoes,52,Nilima,111,24,1596.35,1,6.51571428571429,66.5145833333333,632
4250,358,Seattle,Frozen food,37,Bo,73,35,1798.61,2,5.02405027932961,51.3888571428571,770
4251,35,Seattle,Packaged food,18,Bo,29,14,807.52,1,23.072,57.68,576
4252,6,Seattle,Bakery,5,Veina,6,5,522.77,12,87.1283333333333,104.554,569
4253,177,Boston,Clothes,32,Veina,48,26,1252.82,2,7.0780790960452,48.1853846153846,924
4254,179,Boston,Shoes,43,Veina,79,24,1516.83,4,8.47391061452514,63.20125,654
4255,130,Denver,Frozen food,32,Bo,75,11,1279.46,1,9.842,116.314545454545,633
4256,131,Boston,Beverages,27,Bo,63,24,1212.89,3,9.25870229007634,50.5370833333333,937
4258,157,Colorado Springs,Alcohol,36,Bo,91,16,1350.94,7,8.60471337579618,84.43375,742
4259,467,Columbus,Alcohol,53,Bo,189,40,1649.02,2,3.53109207708779,41.2255,789
4260,105,Jersey,Packaged food,28,Bo,56,6,959.97,5,9.14257142857143,159.995,702
4261,199,Seattle,Beverages,43,Bo,92,23,1484.16,2,7.45809045226131,64.5286956521739,721
4262,196,Boston,Alcohol,41,Nilima,84,27,1384.56,2,7.06408163265306,51.28,507
4263,147,Boston,Frozen food,37,Bo,59,14,1336.63,13,9.09272108843538,95.4735714285714,451
4265,724,Colorado Springs,Baby,62,Bo,216,34,2442.32,3,3.37337016574586,71.8329411764706,725
4266,131,Honolulu,Alcohol,37,Nilima,72,9,1272.37,8,9.71274809160305,141.374444444444,489
4268,334,Columbus,Shoes,51,Bo,143,35,1923.64,4,5.75940119760479,54.9611428571429,909
4269,572,Jersey,Frozen food,59,Bo,200,36,2110.33,1,3.68938811188811,58.6202777777778,481
4270,271,Orlando,Baby,50,Bo,116,13,1726.83,4,6.37206642066421,132.833076923077,779
4271,119,Seattle,Baby,38,Bo,67,26,1419.98,3,11.9326050420168,54.6146153846154,758
4272,159,Seattle,Shoes,26,Veina,25,31,1379.31,1,8.67490566037736,44.4938709677419,870
4273,321,Orlando,Frozen food,49,Bo,133,32,1642,3,5.11526479750779,51.3125,778
4274,43,Orlando,Shoes,20,Nilima,28,6,797.49,6,18.5462790697674,132.915,871
4275,425,Columbus,Baby,49,Bo,131,34,1824.55,1,4.29305882352941,53.6632352941176,555
4276,118,Orlando,Alcohol,28,Moone,69,8,1065.4,2,9.02881355932204,133.175,784
4277,311,San Diego,Alcohol,41,Bo,128,14,1528.69,13,4.91540192926045,109.192142857143,552
4278,342,Columbus,Shoes,51,Nilima,115,56,2289.67,1,6.69494152046784,40.8869642857143,814
4279,534,Boston,Alcohol,59,Bo,182,37,2104.15,1,3.94035580524345,56.8689189189189,530
4280,287,Boston,Baby,50,Bo,97,15,1346.42,4,4.69135888501742,89.7613333333333,588
4281,115,Columbus,Alcohol,29,Bo,70,7,1150.46,5,10.004,164.351428571429,750
4283,540,Boston,Packaged food,48,Bo,155,63,1777.47,1,3.29161111111111,28.2138095238095,589
4284,153,Boston,Alcohol,34,Veina,58,34,1288.34,2,8.42052287581699,37.8923529411765,503
4285,245,Seattle,Clothes,28,Bo,51,30,1586.09,3,6.47383673469388,52.8696666666667,763
4286,131,Seattle,Alcohol,36,Bo,62,21,1315.8,7,10.0442748091603,62.6571428571429,331
4287,330,Orlando,Baby,54,Bo,120,25,1612.91,3,4.88760606060606,64.5164,451
4288,120,Columbus,Baby,27,Veina,63,14,1360.72,6,11.3393333333333,97.1942857142857,767
4289,38,Columbus,Alcohol,10,Bo,13,14,863.3,1,22.7184210526316,61.6642857142857,597
4290,426,San Diego,Alcohol,59,Bo,144,19,1921.81,5,4.51129107981221,101.147894736842,575
4291,121,Orlando,Packaged food,29,Bo,67,13,1252.89,7,10.3544628099174,96.3761538461539,334
4292,32,Jersey,Frozen food,16,Veina,24,5,837.72,16,26.17875,167.544,428
4293,126,Honolulu,Shoes,38,Bo,67,11,1155.23,8,9.16849206349206,105.020909090909,713
4294,419,Orlando,Alcohol,42,Bo,126,31,1831.59,2,4.37133651551313,59.0835483870968,624
4295,101,Boston,Baby,32,Moone,58,14,964.76,9,9.55207920792079,68.9114285714286,496
4296,148,Columbus,Packaged food,32,Katram,71,29,1487.23,13,10.0488513513514,51.2837931034483,631
4297,147,Columbus,Baby,38,Bo,61,18,1400.79,4,9.52918367346939,77.8216666666667,701
4298,91,Boston,Packaged food,29,Bo,57,20,1018.22,1,11.1892307692308,50.911,589
4300,42,Boston,Alcohol,19,Bo,26,9,1103.12,11,26.2647619047619,122.568888888889,474
4302,129,Colorado Springs,Alcohol,26,Bo,91,4,1299.14,38,10.0708527131783,324.785,792
4303,50,Orlando,Alcohol,19,Nilima,32,14,925.2,4,18.504,66.0857142857143,783
4304,78,Columbus,Bakery,39,Bo,45,8,1027.85,18,13.1775641025641,128.48125,779
4305,49,Seattle,Alcohol,26,Bo,23,16,804.02,1,16.4085714285714,50.25125,484
4307,71,Seattle,Frozen food,27,Bo,47,5,1106.39,3,15.5829577464789,221.278,572
4308,101,Seattle,Packaged food,23,Bo,34,17,1121.8,6,11.1069306930693,65.9882352941176,711
4309,357,Seattle,Baby,51,Bo,110,27,1474.41,2,4.13,54.6077777777778,808
4310,207,Boston,Alcohol,45,Bo,102,38,1457.1,1,7.03913043478261,38.3447368421053,425
4311,269,Boston,Alcohol,48,Nilima,101,21,1554.45,1,5.77862453531599,74.0214285714286,654
4312,293,Honolulu,Clothes,36,Moone,107,20,1474.87,3,5.03368600682594,73.7435,863
4313,97,Columbus,Clothes,34,Bo,72,8,1134.31,24,11.6939175257732,141.78875,347
4314,84,Seattle,Clothes,23,Veina,51,14,1306.85,4,15.5577380952381,93.3464285714286,692
4315,311,Columbus,Alcohol,57,Bo,140,23,1600.91,1,5.14762057877814,69.6047826086957,760
4316,4,Columbus,Baby,3,Veina,4,3,544.98,53,136.245,181.66,855
4317,223,Boston,Shoes,41,Nilima,86,15,1584.24,6,7.10421524663677,105.616,754
4318,29,San Diego,Alcohol,13,Veina,22,5,759.91,3,26.2037931034483,151.982,710
4319,127,San Diego,Baby,33,Bo,40,18,1477.68,1,11.6352755905512,82.0933333333333,551
4320,116,Boston,Alcohol,33,Nilima,66,23,998.11,3,8.60439655172414,43.3960869565217,403
4321,325,Columbus,Alcohol,43,Bo,100,30,1641.27,3,5.05006153846154,54.709,667
4322,75,Seattle,Alcohol,26,Nilima,36,20,1002.89,1,13.3718666666667,50.1445,636
4323,113,Jersey,Frozen food,29,Veina,44,17,1110.88,7,9.83079646017699,65.3458823529412,729
4324,47,Columbus,Shoes,19,Veina,28,20,894.28,3,19.0272340425532,44.714,677
4325,266,Colorado Springs,Alcohol,39,Bo,85,52,1362.1,3,5.12067669172932,26.1942307692308,445
4326,88,Columbus,Alcohol,30,Bo,47,8,1250.05,26,14.2051136363636,156.25625,474
4327,276,Boston,Baby,44,Bo,119,12,1616.43,3,5.85663043478261,134.7025,664
4328,150,Orlando,Shoes,36,Nilima,84,14,1424.38,4,9.49586666666667,101.741428571429,696
4329,348,San Diego,Beverages,50,Bo,133,30,1716.37,9,4.93209770114943,57.2123333333333,620
4331,31,Boston,Bakery,13,Bo,14,8,885.56,16,28.5664516129032,110.695,777
4332,490,Boston,Frozen food,53,Bo,167,42,1911.55,2,3.90112244897959,45.5130952380952,805
4333,21,Jersey,Bakery,9,Veina,12,7,730.41,5,34.7814285714286,104.344285714286,904
4334,158,Seattle,Baby,39,Veina,56,18,1244.63,3,7.87740506329114,69.1461111111111,597
4335,139,Seattle,Shoes,31,Bo,63,18,1263.04,4,9.08661870503597,70.1688888888889,641
4336,309,Boston,Bakery,53,Bo,173,14,1806.12,10,5.84504854368932,129.008571428571,445
4337,103,Columbus,Alcohol,25,Bo,49,22,1061.83,1,10.3090291262136,48.265,890
4338,141,Seattle,Alcohol,37,Bo,70,17,1321.58,5,9.37290780141844,77.74,656
4339,265,Seattle,Alcohol,43,Bo,118,20,1637.01,4,6.17739622641509,81.8505,849
4340,472,Seattle,Alcohol,47,Bo,191,33,1918.81,4,4.06527542372881,58.1457575757576,628
4341,525,Honolulu,Packaged food,57,Bo,157,42,1909.32,3,3.6368,45.46,838
4342,253,Boston,Baby,46,Bo,104,29,1328.82,4,5.25225296442688,45.8213793103448,611
4343,133,Columbus,Frozen food,33,Bo,65,24,1484.54,1,11.161954887218,61.8558333333333,761
4344,66,Boston,Shoes,17,Alekto,40,9,993.09,3,15.0468181818182,110.343333333333,837
4345,333,Seattle,Frozen food,56,Bo,138,15,1758.11,3,5.27960960960961,117.207333333333,947
4346,320,Seattle,Frozen food,51,Bo,139,23,1763.17,5,5.50990625,76.6595652173913,772
4347,104,Honolulu,Clothes,33,Medeia,63,16,1142.65,2,10.9870192307692,71.415625,865
4348,429,Orlando,Alcohol,55,Bo,171,29,1884.11,3,4.3918648018648,64.9693103448276,883
4349,283,Jersey,Alcohol,52,Bo,149,19,1629.43,6,5.75770318021201,85.7594736842105,836
4350,59,Honolulu,Shoes,23,Medeia,38,6,964.29,2,16.3438983050847,160.715,504
4351,159,Seattle,Frozen food,28,Bo,58,11,1328.16,6,8.35320754716981,120.741818181818,623
4352,155,Seattle,Alcohol,39,Bo,99,5,1429.78,39,9.22438709677419,285.956,808
4353,134,Honolulu,Alcohol,41,Bo,86,13,1278.1,1,9.53805970149254,98.3153846153846,803
4354,85,Colorado Springs,Packaged food,18,Bo,40,12,1002.62,36,11.7955294117647,83.5516666666667,602
4355,25,Columbus,Beverages,15,Veina,21,3,701.99,18,28.0796,233.996666666667,509
4356,182,Seattle,Packaged food,36,Bo,70,17,1326.92,8,7.29076923076923,78.0541176470588,611
4357,100,Jersey,Shoes,31,Nilima,62,8,1065.67,4,10.6567,133.20875,640
4358,287,Boston,Baby,33,Bo,95,23,1753.24,2,6.10885017421603,76.2278260869565,766
4359,56,Colorado Springs,Shoes,24,Bo,35,9,852.34,4,15.2203571428571,94.7044444444444,530
4360,227,Columbus,Frozen food,44,Bo,100,40,1453.76,1,6.40422907488987,36.344,543
4361,11,Denver,Baby,9,Bo,8,6,525.1,49,47.7363636363636,87.5166666666667,667
4362,52,Columbus,Bakery,21,Veina,37,7,964.26,3,18.5434615384615,137.751428571429,506
4363,106,Orlando,Alcohol,27,Bo,52,28,1106.42,4,10.4379245283019,39.515,667
4364,56,Boston,Packaged food,20,Nilima,38,6,970.6,13,17.3321428571429,161.766666666667,666
4365,1,Columbus,Baby,1,Veina,1,1,313.05,14,313.05,313.05,290
4366,146,Seattle,Frozen food,37,Medeia,61,32,1340.23,3,9.17965753424657,41.8821875,702
4367,92,Seattle,Frozen food,28,Bo,51,15,1125.98,1,12.2389130434783,75.0653333333333,726
4368,67,Jersey,Bakery,26,Bo,42,7,1120.44,17,16.7229850746269,160.062857142857,762
4369,433,San Diego,Pets,58,Bo,166,20,1816.94,2,4.1961662817552,90.847,636
4370,214,Boston,Frozen food,45,Medeia,111,22,1556.49,2,7.27331775700935,70.7495454545455,741
4371,68,Honolulu,Baby,26,Nilima,35,14,897.34,3,13.1961764705882,64.0957142857143,778
4372,24,Seattle,Fresh food,10,Veina,17,6,740.68,11,30.8616666666667,123.446666666667,766
4374,285,Honolulu,Packaged food,53,Bo,127,25,1608.62,5,5.64428070175439,64.3448,734
4375,215,Boston,Bakery,36,Bo,78,43,1444.95,1,6.7206976744186,33.603488372093,636
4376,161,Boston,Alcohol,35,Bo,85,19,1179.19,19,7.32416149068323,62.0626315789474,595
4377,30,Columbus,Alcohol,10,Veina,10,16,526.36,8,17.5453333333333,32.8975,743
4378,178,Columbus,Alcohol,44,Veina,87,24,1397.83,4,7.85297752808989,58.2429166666667,927
4379,81,Boston,Baby,27,Nilima,47,17,1060.44,2,13.0918518518519,62.3788235294118,623
4381,243,Boston,Alcohol,55,Bo,128,23,1734.07,1,7.13609053497942,75.394347826087,649
4382,147,Boston,Shoes,42,Bo,75,27,1211.28,3,8.24,44.8622222222222,685
4383,346,Orlando,Alcohol,46,Bo,144,23,1610.37,1,4.65424855491329,70.0160869565217,732
4384,70,San Diego,Alcohol,21,Veina,34,4,1211.35,14,17.305,302.8375,689
4385,277,Seattle,Alcohol,50,Bo,111,28,1658.5,1,5.98736462093863,59.2321428571429,800
4386,211,Seattle,Shoes,39,Bo,83,27,1538.37,3,7.29085308056872,56.9766666666667,712
4387,281,Boston,Frozen food,48,Veina,132,23,1616.89,1,5.75405693950178,70.2995652173913,804
4389,53,Seattle,Alcohol,22,Bo,27,9,898.04,7,16.9441509433962,99.7822222222222,488
4390,1,Orlando,Baby,1,Veina,1,1,303.46,10,303.46,303.46,686
