"","ID","orderDate","title","newsletter","websiteDesign","paymentMethod","couponDiscount","purchaseValue","giftwrapping","throughAffiliate","shippingFees","dvd","blueray","vinyl","videogame","videogameDownload","tvEquiment","prodOthers","prodRemitted","prodSecondHand","returnCustomer"
"37483",42950,2014-10-12,"Mr","0","1","Invoice","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37484",42951,2014-10-18,"Mr","1","1","Invoice","1",4,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"37485",42953,2014-09-03,"Mrs","1","2","Credit Card","1",3,"0","1","0",0,0,0,1,0,0,0,0,0,"0"
"37486",42954,2014-10-13,"Mrs","1","1","Current Account","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"37487",42956,2014-08-23,"Mrs","0","2","Cash","0",4,"0","1","0",0,0,0,1,0,0,0,0,0,"0"
"37488",42958,2014-09-16,"Mr","0","1","Current Account","0",3,"0","0","1",0,0,0,0,0,0,0,0,0,"1"
"37489",42959,2015-01-02,"Mrs","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37490",42960,2014-10-02,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37491",42961,2014-09-13,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,2,0,0,0,0,0,0,"0"
"37492",42962,2014-10-04,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37493",42963,2014-11-14,"Mrs","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37494",42964,2014-09-15,"Mr","1","1","Current Account","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37495",42965,2014-12-02,"Others","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37496",42966,2014-12-26,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37497",42968,2014-09-24,"Mr","0","1","Cash","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37498",42969,2014-09-05,"Mrs","1","1","Current Account","0",3,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"37499",42970,2014-09-02,"Mr","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37500",42972,2014-07-24,"Mr","0","3","Cash","0",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37501",42974,2014-05-22,"Mr","0","1","Current Account","0",3,"0","0","0",1,0,1,0,0,0,0,0,0,"0"
"37502",42975,2015-01-09,"Mrs","0","1","Credit Card","0",5,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37503",42976,2014-08-03,"Mr","0","1","Current Account","0",3,"0","0","0",0,0,2,0,0,0,0,0,0,"0"
"37504",42977,2015-01-12,"Mr","0","1","Credit Card","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37505",42979,2014-11-21,"Mr","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37506",42980,2014-08-29,"Mrs","0","1","Invoice","0",3,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"37507",42981,2014-06-27,"Mr","0","1","Invoice","0",5,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37508",42982,2015-01-16,"Mrs","1","1","Cash","0",5,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37509",42983,2014-12-11,"Mr","0","3","Cash","0",2,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37510",42984,2015-01-15,"Mr","0","1","Invoice","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37511",42985,2014-07-20,"Mrs","0","1","Invoice","0",5,"0","0","0",0,0,4,0,0,0,0,0,0,"1"
"37512",42986,2015-01-06,"Mr","0","1","Invoice","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37513",42987,2014-06-03,"Mr","0","2","Cash","0",4,"0","1","0",1,1,0,0,0,0,0,0,0,"0"
"37514",42988,2014-12-29,"Mrs","0","2","Current Account","0",5,"0","1","0",3,0,0,0,0,0,0,0,0,"0"
"37515",42989,2014-10-18,"Mr","1","1","Current Account","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"37516",42990,2014-08-19,"Mr","0","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37517",42991,2014-07-25,"Others","0","1","Current Account","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"37518",42992,2014-08-06,"Company","0","2","Cash","0",5,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37519",42993,2014-07-03,"Mr","0","3","Invoice","0",3,"0","1","1",1,0,0,0,0,0,0,0,0,"0"
"37520",42994,2014-06-08,"Mrs","0","2","Invoice","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37521",42995,2014-09-18,"Mr","0","1","Invoice","0",1,"0","0","1",0,0,4,0,0,0,0,0,0,"0"
"37522",42996,2014-09-28,"Others","0","1","Current Account","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37523",42997,2014-04-23,"Mr","0","2","Current Account","0",4,"0","1","0",0,3,0,0,0,0,0,0,0,"0"
"37524",42998,2014-11-13,"Mrs","0","1","Cash","0",1,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"37525",42999,2015-01-05,"Mr","1","3","Credit Card","0",3,"0","1","0",1,0,0,0,0,0,0,1,0,"0"
"37526",43000,2014-11-26,"Mr","0","2","Cash","0",2,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"37527",43001,2014-08-19,"Others","1","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37528",43002,2014-07-12,"Mrs","0","1","Current Account","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37529",43004,2014-04-28,"Others","0","1","Invoice","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37530",43005,2014-12-18,"Mrs","0","3","Cash","0",5,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37531",43006,2014-08-22,"Mrs","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37532",43007,2014-06-15,"Mrs","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,1,"0"
"37533",43008,2014-11-22,"Mrs","0","1","Invoice","0",4,"0","0","0",3,0,0,0,0,0,0,0,0,"0"
"37534",43009,2014-11-12,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37535",43010,2014-07-18,"Mrs","0","1","Invoice","1",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37536",43011,2014-11-24,"Mr","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37537",43012,2014-12-25,"Mr","0","1","Invoice","0",5,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37538",43013,2015-01-26,"Mr","1","3","Current Account","0",4,"0","1","0",0,2,0,0,0,0,0,0,0,"1"
"37539",43014,2014-05-23,"Company","0","3","Current Account","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37540",43015,2014-12-19,"Others","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37541",43016,2015-01-09,"Mr","0","2","Cash","0",5,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37542",43017,2014-06-08,"Mr","0","2","Credit Card","1",2,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"37543",43018,2014-09-23,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37544",43019,2014-11-11,"Mrs","1","2","Current Account","1",1,"0","1","1",1,0,0,0,0,0,0,0,0,"0"
"37545",43020,2014-11-04,"Mr","0","2","Credit Card","0",2,"0","1","0",0,0,0,0,0,0,1,0,0,"0"
"37546",43021,2014-08-28,"Mr","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37547",43022,2014-05-01,"Others","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,1,"0"
"37548",43024,2014-07-01,"Company","0","2","Invoice","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37549",43025,2014-10-08,"Mr","0","3","Invoice","0",5,"0","1","0",2,2,0,0,0,0,0,0,0,"0"
"37550",43026,2014-09-27,"Others","0","2","Cash","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"37551",43027,2014-10-20,"Company","0","3","Current Account","0",2,"0","1","1",0,0,0,0,0,0,0,0,0,"0"
"37552",43028,2014-12-11,"Others","0","3","Invoice","0",4,"0","1","0",0,0,0,1,0,0,0,0,0,"0"
"37553",43029,2014-12-12,"Mrs","1","1","Credit Card","0",4,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"37554",43030,2014-08-12,"Mrs","0","3","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37555",43031,2014-11-22,"Others","0","1","Current Account","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37556",43032,2014-08-05,"Mr","0","2","Cash","0",4,"0","1","0",0,0,2,0,0,0,0,0,0,"0"
"37557",43033,2014-12-20,"Mrs","0","3","Credit Card","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37558",43034,2014-12-04,"Mr","0","1","Invoice","0",2,"0","0","1",0,1,0,0,0,0,0,0,0,"1"
"37559",43035,2014-11-11,"Others","0","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37560",43036,2015-01-18,"Mr","0","1","Invoice","0",3,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"37561",43037,2014-12-22,"Mr","1","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37562",43039,2014-12-20,"Others","1","1","Credit Card","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"1"
"37563",43040,2014-04-25,"Company","0","1","Cash","0",2,"0","0","0",1,1,0,0,0,0,0,0,0,"0"
"37564",43042,2014-08-23,"Mrs","0","1","Invoice","1",3,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"37565",43043,2014-12-24,"Mrs","0","1","Current Account","1",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37566",43044,2014-09-29,"Mr","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37567",43045,2014-10-10,"Mr","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37568",43046,2014-12-17,"Others","0","2","Cash","0",4,"0","1","0",0,3,0,0,0,0,0,0,0,"1"
"37569",43047,2014-12-21,"Others","0","1","Credit Card","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37570",43049,2014-12-14,"Mrs","0","1","Credit Card","0",5,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"37571",43051,2014-05-27,"Mr","0","1","Cash","0",1,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37572",43052,2014-08-18,"Mrs","0","2","Current Account","1",5,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37573",43053,2014-10-14,"Others","1","3","Invoice","0",4,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37574",43054,2014-07-15,"Others","0","1","Invoice","0",5,"0","0","0",0,0,3,0,0,0,0,0,0,"0"
"37575",43055,2014-10-13,"Mrs","1","1","Current Account","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"1"
"37576",43056,2014-12-30,"Mrs","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37577",43057,2014-10-20,"Mrs","0","1","Current Account","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37578",43058,2014-06-14,"Mr","0","1","Current Account","1",3,"0","0","0",0,3,0,0,0,0,0,0,0,"0"
"37579",43059,2014-04-25,"Others","0","2","Invoice","1",3,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37580",43060,2014-08-02,"Mr","0","3","Cash","0",2,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"37581",43062,2014-08-05,"Mr","0","1","Invoice","0",3,"0","0","0",0,0,2,0,0,0,0,0,0,"0"
"37582",43063,2014-12-11,"Company","0","3","Invoice","0",5,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"37583",43064,2014-07-18,"Mr","0","2","Current Account","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"37584",43065,2014-12-18,"Mr","1","1","Invoice","0",4,"0","0","0",3,0,0,0,0,0,0,0,0,"0"
"37585",43066,2014-07-15,"Mr","0","3","Invoice","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37586",43067,2014-08-25,"Mr","0","1","Credit Card","0",4,"0","0","0",0,3,0,0,0,0,0,0,0,"0"
"37587",43068,2014-05-02,"Mr","0","3","Credit Card","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37588",43069,2014-12-24,"Mr","1","2","Cash","0",5,"0","1","0",3,0,0,0,0,0,1,0,0,"0"
"37589",43070,2014-11-03,"Mrs","0","1","Invoice","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37590",43072,2015-01-06,"Mrs","0","3","Cash","0",5,"0","1","0",2,1,0,0,0,0,0,0,0,"0"
"37591",43073,2014-11-06,"Mr","0","2","Cash","0",4,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37592",43074,2014-05-22,"Mrs","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37593",43076,2014-04-28,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37594",43077,2014-11-24,"Mrs","1","2","Credit Card","1",1,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37595",43078,2014-12-13,"Mr","1","3","Invoice","0",4,"0","1","0",4,0,0,0,0,0,0,0,0,"1"
"37596",43079,2014-12-01,"Mr","1","1","Current Account","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37597",43081,2014-05-10,"Mrs","0","1","Credit Card","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37598",43082,2014-05-08,"Company","0","3","Current Account","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37599",43083,2014-05-21,"Mr","0","3","Invoice","0",4,"0","1","0",1,2,0,0,0,0,0,0,0,"0"
"37600",43084,2015-01-28,"Mr","0","3","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37601",43086,2014-12-17,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37602",43087,2014-05-13,"Company","0","1","Cash","0",5,"0","0","0",0,0,0,0,0,0,0,1,0,"1"
"37603",43089,2014-11-09,"Mr","0","3","Cash","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37604",43091,2014-08-04,"Mrs","0","1","Credit Card","0",2,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37605",43092,2014-10-31,"Mrs","0","1","Current Account","0",4,"0","0","0",3,0,0,0,0,0,0,0,0,"1"
"37606",43093,2014-10-24,"Mr","0","2","Credit Card","1",1,"0","1","0",0,0,0,1,0,0,0,0,0,"0"
"37607",43094,2014-09-01,"Mrs","0","3","Cash","0",3,"0","1","0",0,2,0,0,0,0,0,0,0,"1"
"37608",43095,2014-11-06,"Mr","0","3","Cash","0",4,"0","0","0",1,0,0,1,0,0,0,0,0,"0"
"37609",43096,2014-06-21,"Company","0","1","Current Account","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37610",43097,2014-09-12,"Mrs","0","1","Current Account","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37611",43098,2015-01-09,"Mr","1","3","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37612",43099,2014-12-27,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"37613",43100,2014-06-10,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37614",43101,2014-08-08,"Mr","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37615",43102,2014-07-04,"Mrs","0","1","Current Account","0",3,"0","0","0",0,0,4,0,0,0,0,0,0,"0"
"37616",43103,2014-05-25,"Mrs","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37617",43104,2014-04-24,"Mr","0","1","Invoice","0",3,"0","0","0",0,2,0,0,0,0,0,0,0,"0"
"37618",43105,2014-10-02,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37619",43106,2014-12-13,"Company","0","1","Invoice","0",5,"0","0","0",3,0,0,0,0,0,0,0,0,"0"
"37620",43108,2014-09-29,"Others","1","2","Invoice","1",4,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37621",43109,2014-10-14,"Others","0","2","Cash","0",5,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37622",43110,2014-08-01,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37623",43111,2014-07-16,"Mrs","0","2","Cash","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37624",43112,2014-10-06,"Mr","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37625",43113,2014-12-10,"Mr","0","1","Invoice","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37626",43114,2014-07-10,"Mrs","0","3","Invoice","1",1,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37627",43115,2014-06-27,"Mrs","0","2","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37628",43116,2014-11-26,"Mrs","0","1","Current Account","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"1"
"37629",43117,2014-10-24,"Mr","0","3","Invoice","0",2,"0","1","1",0,0,1,0,0,0,0,0,0,"0"
"37630",43118,2014-11-05,"Mr","0","1","Invoice","1",3,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"37631",43120,2014-09-07,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37632",43121,2014-06-10,"Mrs","0","1","Credit Card","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37633",43123,2014-06-26,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37634",43125,2014-12-12,"Company","0","3","Cash","0",5,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37635",43126,2014-06-23,"Others","0","1","Credit Card","0",4,"0","0","0",0,4,0,0,0,0,0,0,0,"0"
"37636",43127,2014-12-21,"Mr","0","1","Invoice","0",3,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37637",43129,2015-01-06,"Mrs","1","2","Current Account","0",2,"0","1","1",0,0,0,0,0,0,0,0,0,"0"
"37638",43130,2014-12-25,"Mr","0","1","Current Account","0",4,"0","0","0",1,0,1,0,0,0,1,0,0,"0"
"37639",43132,2014-08-04,"Mr","0","2","Invoice","0",4,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37640",43134,2014-05-05,"Mrs","0","2","Invoice","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37641",43135,2014-12-24,"Mrs","0","1","Invoice","0",4,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"37642",43136,2014-09-19,"Mrs","0","1","Current Account","0",4,"0","0","0",2,1,0,0,0,0,0,0,0,"1"
"37643",43137,2014-04-25,"Company","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37644",43138,2014-11-19,"Mrs","1","1","Invoice","0",5,"0","0","0",1,0,0,0,0,0,0,0,0,"1"
"37645",43139,2015-03-03,"Mr","1","3","Invoice","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37646",43140,2015-01-21,"Mr","1","2","Invoice","0",4,"0","1","0",0,4,0,0,0,0,0,0,0,"0"
"37647",43141,2014-12-01,"Mrs","1","1","Credit Card","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37648",43142,2014-08-24,"Mr","1","1","Credit Card","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37649",43143,2014-12-24,"Mr","0","3","Invoice","0",5,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37650",43144,2014-10-13,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37651",43145,2014-08-10,"Mr","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37652",43146,2014-09-17,"Mr","0","3","Cash","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37653",43147,2014-09-03,"Others","0","3","Cash","0",4,"0","1","0",0,0,2,0,0,0,0,0,0,"0"
"37654",43148,2014-08-24,"Mrs","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37655",43149,2014-12-29,"Mr","1","3","Current Account","0",5,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37656",43150,2014-09-29,"Mr","1","2","Invoice","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37657",43151,2014-09-24,"Mr","0","3","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"37658",43152,2014-11-04,"Mrs","0","3","Invoice","0",5,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37659",43153,2015-01-08,"Mrs","0","1","Current Account","0",2,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37660",43155,2014-09-26,"Company","0","3","Invoice","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37661",43156,2014-11-14,"Mr","0","2","Invoice","0",5,"0","1","0",2,1,0,0,0,0,0,0,0,"0"
"37662",43157,2014-09-09,"Mr","0","3","Cash","0",2,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37663",43158,2014-10-12,"Mr","0","1","Invoice","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37664",43159,2014-09-11,"Others","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37665",43160,2014-06-12,"Others","1","3","Cash","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"1"
"37666",43161,2014-12-19,"Mr","0","1","Credit Card","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37667",43162,2015-01-07,"Mrs","0","1","Current Account","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37668",43163,2014-11-05,"Others","0","2","Invoice","1",2,"0","1","0",0,2,0,0,0,0,0,0,0,"0"
"37669",43165,2014-12-19,"Mr","0","1","Current Account","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37670",43166,2014-07-18,"Mrs","1","1","Current Account","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37671",43167,2014-05-04,"Mrs","0","1","Cash","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37672",43168,2014-11-12,"Mr","0","1","Current Account","0",1,"0","0","1",0,0,0,0,0,0,0,0,0,"0"
"37673",43169,2014-08-21,"Mr","0","1","Current Account","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37674",43170,2014-10-20,"Mr","0","1","Invoice","0",4,"0","0","0",0,3,0,0,0,0,0,0,0,"0"
"37675",43171,2014-07-15,"Company","0","1","Credit Card","0",3,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37676",43172,2014-06-27,"Mrs","0","1","Invoice","0",4,"0","0","0",2,0,0,0,0,0,0,0,1,"0"
"37677",43173,2014-05-09,"Mr","0","3","Cash","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37678",43174,2014-11-05,"Others","0","3","Invoice","0",4,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37679",43175,2014-06-06,"Mrs","0","2","Invoice","1",1,"0","1","0",2,0,0,0,0,0,0,0,0,"0"
"37680",43176,2014-06-13,"Mr","0","1","Invoice","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37681",43177,2014-11-13,"Company","0","3","Cash","0",4,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37682",43178,2015-01-04,"Mr","0","2","Current Account","1",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37683",43179,2014-12-30,"Mr","0","2","Cash","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37684",43181,2015-01-01,"Mr","0","1","Invoice","0",2,"0","0","1",0,0,0,0,0,0,1,0,0,"0"
"37685",43182,2014-12-29,"Mr","0","1","Invoice","0",1,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37686",43184,2014-05-16,"Mrs","0","1","Invoice","0",2,"0","0","1",1,0,0,0,0,0,0,0,0,"0"
"37687",43185,2015-01-12,"Mr","0","1","Invoice","0",5,"0","0","0",5,0,0,0,0,0,0,0,0,"0"
"37688",43186,2014-10-24,"Mrs","1","1","Current Account","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37689",43187,2014-04-25,"Mrs","0","2","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37690",43188,2014-07-10,"Mr","0","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37691",43189,2014-12-18,"Others","0","1","Current Account","0",4,"0","0","0",4,0,0,0,0,0,0,0,0,"0"
"37692",43191,2014-07-01,"Mrs","0","3","Current Account","0",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37693",43192,2014-04-28,"Mr","0","3","Cash","0",3,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
"37694",43193,2014-08-07,"Mrs","1","3","Cash","0",3,"0","1","0",1,0,0,0,0,0,0,0,0,"0"
"37695",43194,2014-08-26,"Mr","0","1","Invoice","0",4,"0","0","0",1,0,0,0,0,0,0,0,0,"0"
"37696",43195,2014-06-03,"Mrs","0","3","Invoice","0",5,"0","1","0",2,0,0,0,0,0,0,0,0,"1"
"37697",43196,2014-10-29,"Others","0","2","Invoice","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"1"
"37698",43197,2014-07-26,"Mrs","0","1","Credit Card","0",2,"0","0","1",0,1,0,0,0,0,0,0,0,"0"
"37699",43198,2014-09-23,"Mr","1","1","Invoice","0",4,"0","0","0",2,0,0,0,0,0,0,0,0,"0"
"37700",43201,2014-09-28,"Mrs","1","2","Cash","0",2,"0","0","0",0,1,0,0,0,0,0,0,0,"0"
"37701",43202,2014-12-12,"Mrs","0","1","Cash","0",2,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37702",43203,2014-11-08,"Mr","0","2","Credit Card","0",5,"0","1","0",5,0,0,0,0,0,0,0,0,"0"
"37703",43205,2015-01-07,"Mrs","0","2","Invoice","1",1,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37704",43206,2014-09-22,"Mr","0","1","Credit Card","0",4,"0","0","0",0,0,0,0,0,0,0,0,0,"0"
"37705",43208,2014-09-07,"Mrs","0","1","Invoice","1",1,"0","0","0",0,0,0,0,1,0,0,0,0,"0"
"37706",43209,2015-01-06,"Mrs","1","1","Invoice","0",1,"0","0","0",0,0,0,0,1,0,0,0,0,"1"
"37707",43210,2014-10-23,"Mr","0","2","Current Account","0",3,"0","1","0",0,0,0,0,0,0,0,0,0,"0"
"37708",43211,2014-11-21,"Mrs","0","2","Cash","0",1,"0","1","0",0,1,0,0,0,0,0,0,0,"0"
