customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder
3725,9,14,135,35.88,1,0.5,0.33,0,male,44,3.99,2.56,1.56
3726,3,10,22,38.55,0.14,0.25,0.5,0,female,36,12.85,3.85,3.33
3727,7,14,132,43.89,0.03,0.08,0.17,0,female,38,6.27,3.14,2
3728,1,1,230,14.52,1,1,0,0,female,56,14.52,14.52,1
3729,4,10,247,37.2,0.56,0.38,0.38,0,female,50,9.3,3.72,2.5
3730,4,5,43,23.52,0.06,0.25,1,0,male,33,5.88,4.7,1.25
3731,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3733,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,4,5,176,26.53,1,0,0.25,0.5,male,29,6.63,5.31,1.25
3735,1,1,347,25.08,1,1,0,1,female,64,25.08,25.08,1
3736,1,1,364,26.85,1,1,0,0,male,29,26.85,26.85,1
3737,12,36,42,54.82,0.16,0,0.2,0.17,male,32,4.57,1.52,3
3738,1,2,296,11.89,0,1,0.5,0,male,39,11.89,5.95,2
3739,10,34,197,48.59,0.41,0.11,0.21,0.07,female,32,4.86,1.43,3.4
3740,2,4,285,33.63,0.11,0,0,1,male,28,16.82,8.41,2
3741,3,6,152,15.36,0.16,0,0,1,male,44,5.12,2.56,2
3742,6,24,74,38.29,0.25,0.2,0.25,0.65,male,47,6.38,1.6,4
3743,18,38,28,46.35,0.14,0,0.28,0.22,female,27,2.58,1.22,2.11
3744,1,4,186,19.31,0.11,0,1,0,male,51,19.31,4.83,4
3745,3,4,295,43.05,1,0.67,0,0.33,male,68,14.35,10.76,1.33
3746,4,12,124,42.62,0.09,0.3,0.5,0.2,female,19,10.65,3.55,3
3747,1,1,248,13.08,0,0,1,0,male,36,13.08,13.08,1
3748,1,1,200,7.75,1,0,0,1,female,27,7.75,7.75,1
3749,11,14,8,34.77,1,0,0.33,0.08,male,45,3.16,2.48,1.27
3750,13,14,34,37.89,0.69,0.08,0.25,0.25,female,52,2.91,2.71,1.08
3751,6,13,23,45.59,0.21,0.64,0.36,0.27,male,23,7.6,3.51,2.17
3752,6,13,270,29.13,0.53,0.09,0.27,0,female,57,4.85,2.24,2.17
3753,33,58,21,65.35,0.16,0.27,0.27,0,female,35,1.98,1.13,1.76
3754,4,8,282,40.05,0.73,1,0.14,0.29,male,28,10.01,5.01,2
3755,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3756,2,5,209,37.23,0.25,1,0,0,female,28,18.61,7.45,2.5
3757,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3758,1,1,67,14.24,1,0,0,0,female,65,14.24,14.24,1
3760,10,14,52,51.69,0.17,0.92,0.25,0,female,43,5.17,3.69,1.4
3762,1,2,127,30.37,0.25,0,1,0,female,24,30.37,15.19,2
3763,1,1,81,5.44,0,0,0,0,female,58,5.44,5.44,1
3764,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3765,3,13,177,52.51,0.07,0.45,0.64,0,male,55,17.5,4.04,4.33
3766,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767,1,7,354,41.65,0.25,0,0.17,1,male,30,41.65,5.95,7
3769,7,14,5,39.3,0.25,0.5,0.5,0,female,28,5.61,2.81,2
3770,1,1,221,14.28,1,0,0,0,male,21,14.28,14.28,1
3771,7,12,54,36.56,0.09,0.4,0.2,0.5,male,18,5.22,3.05,1.71
3772,1,2,145,13.33,1,0,1,0,male,37,13.33,6.66,2
3773,1,2,256,20.94,1,0,0,0,female,25,20.94,10.47,2
3774,2,5,330,17.64,0,0,0.25,0,female,54,8.82,3.53,2.5
3775,6,12,91,48.46,0.09,0.7,0.1,0.9,female,34,8.08,4.04,2
3776,4,6,46,39.74,0.64,1,0,0,female,44,9.94,6.62,1.5
3777,16,23,127,34.47,0.1,0,0.21,0.42,male,34,2.15,1.5,1.44
3778,2,7,130,40.16,0,1,0.5,0.67,male,53,20.08,5.74,3.5
3779,1,1,340,-3.33,0,0,1,0,female,32,-3.33,-3.33,1
3780,8,12,17,42.08,0.16,0.8,0.3,0.6,female,44,5.26,3.51,1.5
3782,2,4,66,12.68,0.11,0,0,0,female,18,6.34,3.17,2
3783,1,1,64,3.06,1,0,0,0,female,64,3.06,3.06,1
3784,8,12,15,35.2,0.36,0.7,0.9,0.1,female,47,4.4,2.93,1.5
3785,2,2,274,24.9,0,0,0.5,0,female,61,12.45,12.45,1
3786,11,38,51,63.42,0.14,0.34,0.12,0,female,40,5.77,1.67,3.45
3787,8,12,42,44.35,0.04,0,0.3,0.4,male,42,5.54,3.7,1.5
3788,3,5,96,21.9,0.06,0.5,0.75,0,male,49,7.3,4.38,1.67
3789,4,13,61,49.37,0.3,1,0.64,0,female,38,12.34,3.8,3.25
3790,30,56,10,65.68,0.1,0.06,0.34,0.04,female,41,2.19,1.17,1.87
3791,3,8,220,35.96,1,0.14,0,0.86,female,25,11.99,4.5,2.67
3792,4,5,95,16.62,0.25,0,0.75,0.25,female,29,4.16,3.32,1.25
3796,1,2,125,27.89,0,1,0.5,0,male,18,27.89,13.95,2
3797,1,6,116,20.12,0.04,0,0.6,0,male,40,20.12,3.35,6
3798,2,6,70,19.37,0.16,0,0,0.4,male,31,9.69,3.23,3
3799,3,8,226,32.74,0,0.57,0.43,0,female,29,10.91,4.09,2.67
3800,4,7,208,32.08,0.44,0,0.33,0,female,43,8.02,4.58,1.75
3801,3,5,9,35.1,0.06,1,1,0,male,34,11.7,7.02,1.67
3802,4,19,84,51.37,1,0.5,0.31,0,male,42,12.84,2.7,4.75
3803,2,4,126,9.54,0.11,0,0,0.33,male,59,4.77,2.38,2
3804,1,1,202,29.44,1,1,1,0,female,31,29.44,29.44,1
3805,1,4,309,26.23,1,1,0.33,0,female,33,26.23,6.56,4
3806,2,2,159,36.72,1,1,0.5,0,male,18,18.36,18.36,1
3808,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3809,12,25,1,37.8,0.33,0,0.38,0.52,male,40,3.15,1.51,2.08
3810,2,4,107,30.28,1,0.33,0.33,0.67,female,51,15.14,7.57,2
3811,1,1,298,11.11,1,0,1,0,male,57,11.11,11.11,1
3812,4,12,214,35.09,0.01,0.6,0,0.3,female,45,8.77,2.92,3
3814,1,4,364,36.67,1,0.67,0,0,female,41,36.67,9.17,4
3815,1,2,122,15.91,1,0,0,1,female,39,15.91,7.96,2
3816,1,1,131,27.84,1,1,1,0,female,44,27.84,27.84,1
3817,7,11,161,41.05,1,0,0.22,0.33,female,26,5.86,3.73,1.57
3818,12,23,65,45.9,0.02,0,0.79,0.16,female,30,3.82,2,1.92
3819,19,36,39,59.61,0.11,0.3,0.5,0,male,25,3.14,1.66,1.89
3820,2,8,102,29.96,0.08,0,1,0,female,31,14.98,3.75,4
3821,13,30,18,58.22,0.13,0.4,0.2,0,male,52,4.48,1.94,2.31
3822,1,4,340,33.03,0,1,0,0,male,24,33.03,8.26,4
3823,8,22,256,33.17,1,0.06,0.33,0,male,22,4.15,1.51,2.75
3824,6,8,90,40.19,0.08,0.43,0.57,0.43,female,42,6.7,5.02,1.33
3825,3,7,4,26.83,0.44,0,0.17,0,female,31,8.94,3.83,2.33
3826,1,1,198,-6.43,0,0,1,1,female,26,-6.43,-6.43,1
3827,4,7,83,34.22,0.11,0.33,0.5,0,female,54,8.55,4.89,1.75
3828,28,52,43,67.46,0.02,0.81,0.37,0,male,52,2.41,1.3,1.86
3829,14,53,111,54.39,0.03,0.39,0.48,0,female,32,3.89,1.03,3.79
3830,37,67,34,58.23,0.02,0.48,0.3,0.21,male,37,1.57,0.87,1.81
3831,6,19,70,44.38,0.14,0.5,0.31,0,male,32,7.4,2.34,3.17
3832,6,20,46,34.89,0.03,0.18,0.53,0,female,52,5.82,1.74,3.33
3833,2,7,135,16.81,0,0,0.33,0,female,34,8.4,2.4,3.5
3834,1,1,269,1.7,1,0,0,1,female,31,1.7,1.7,1
3835,6,13,24,45.53,0.4,0,0.36,0,female,56,7.59,3.5,2.17
3836,4,8,83,27.29,0.08,0,0.71,0.14,female,59,6.82,3.41,2
3837,6,7,18,37.97,1,0,0.33,0,male,64,6.33,5.42,1.17
3838,4,20,33,42.69,0.28,0,0.12,0,female,52,10.67,2.13,5
3839,6,6,28,24.31,1,0,0.4,0.8,male,42,4.05,4.05,1
3840,9,28,20,38.96,0,0.26,0.78,0.04,male,49,4.33,1.39,3.11
3841,9,16,72,48.59,1,0.77,0.46,0.08,female,22,5.4,3.04,1.78
3842,3,5,15,32.62,1,0,0.75,0,male,35,10.87,6.52,1.67
3843,9,20,42,44.84,0.17,0,0.47,0.06,female,42,4.98,2.24,2.22
3845,1,1,235,18.32,0,0,0,0,female,77,18.32,18.32,1
3846,1,2,330,13.81,0.25,0,0.5,0.5,female,29,13.81,6.91,2
3847,2,5,159,35.64,0,0.5,0,0.5,female,21,17.82,7.13,2.5
3848,6,14,138,36.74,0.25,0.17,0.58,0,female,22,6.12,2.62,2.33
3849,1,1,324,22.94,1,1,0,0,female,30,22.94,22.94,1
3850,7,8,341,34.81,0.51,0,0.86,0,male,34,4.97,4.35,1.14
3851,7,19,236,53.82,0.02,0.75,0.38,0.44,male,81,7.69,2.83,2.71
3852,2,2,131,11.2,1,0,1,0,male,32,5.6,5.6,1
3853,1,2,260,16.21,1,0,0.5,1,female,51,16.21,8.11,2
3854,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3855,1,1,329,5.62,1,0,0,1,female,42,5.62,5.62,1
3856,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3857,3,4,44,20.36,1,0.33,0.33,0,male,52,6.79,5.09,1.33
3858,2,2,295,18.71,0.25,0,1,0,female,50,9.36,9.36,1
3859,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3860,2,2,209,22.23,1,0.5,0.5,0.5,female,25,11.12,11.12,1
3861,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3862,2,5,32,16.58,0.56,0.25,0,1,female,42,8.29,3.32,2.5
3863,4,7,69,42.79,1,0,0,0.5,female,25,10.7,6.11,1.75
3864,1,2,175,16.46,0,0,0,0,female,51,16.46,8.23,2
3865,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3867,2,2,250,11.43,1,0,0,0,female,20,5.71,5.71,1
3868,2,2,358,24.36,0.25,0,1,0,female,45,12.18,12.18,1
3869,1,1,247,19.96,1,1,0,0,female,36,19.96,19.96,1
3870,4,16,111,52.51,0.21,0.69,0.23,0,male,29,13.13,3.28,4
3871,3,6,20,39.12,1,1,1,0,male,26,13.04,6.52,2
3872,4,7,4,35.83,0.25,0.5,0.33,0.67,female,28,8.96,5.12,1.75
3873,3,8,60,33.81,0.18,0.71,0.29,0,male,27,11.27,4.23,2.67
3874,1,5,190,24.62,1,0,0.25,0,female,25,24.62,4.92,5
3875,4,10,57,27.22,0.25,0,0.62,0,female,51,6.8,2.72,2.5
3876,1,1,326,-0.13,1,0,1,0,female,59,-0.13,-0.13,1
3877,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3878,2,2,113,15.86,1,0,0.5,0,female,32,7.93,7.93,1
3879,1,10,345,37.68,0.02,0.25,0.5,0,female,27,37.68,3.77,10
3880,10,20,67,42.11,0.42,0.65,0.29,0.12,male,52,4.21,2.11,2
3881,1,5,305,34.08,0.25,1,1,0,female,51,34.08,6.82,5
3882,21,38,4,56.03,0.28,0.53,0.41,0.22,female,39,2.67,1.47,1.81
3883,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3884,6,7,85,43.06,0.69,0.67,0.5,0,female,34,7.18,6.15,1.17
3886,1,1,353,14.33,1,0,1,1,male,66,14.33,14.33,1
3887,4,5,150,19.12,0.25,0,1,0,female,30,4.78,3.82,1.25
3888,12,18,91,50.61,0.87,0.73,0.93,0,female,32,4.22,2.81,1.5
3889,1,2,142,11.53,0,0,1,0,female,24,11.53,5.76,2
3890,1,1,202,15.11,0,1,1,0,male,35,15.11,15.11,1
3891,1,1,332,17.17,0,0,1,0,female,39,17.17,17.17,1
3892,1,1,70,5.63,1,0,1,0,female,18,5.63,5.63,1
3893,2,6,68,27.17,0.04,0,0.2,0.8,male,54,13.59,4.53,3
3894,7,17,132,51.07,0.18,0.57,0.21,0.43,female,28,7.3,3,2.43
3895,6,11,42,33.04,0,0,0.22,0.11,male,32,5.51,3,1.83
3896,1,1,243,12.92,1,0,1,0,female,57,12.92,12.92,1
3897,7,19,3,42.15,0.1,0.44,0.44,0.5,female,32,6.02,2.22,2.71
3898,3,6,89,22.56,1,0.2,0,1,male,20,7.52,3.76,2
3899,9,22,40,28.44,0.25,0,0.44,0,male,54,3.16,1.29,2.44
3900,9,19,61,32.14,0.14,0,0.62,0,female,27,3.57,1.69,2.11
3901,1,1,197,-10.11,1,0,0,0,male,46,-10.11,-10.11,1
3902,2,5,74,31.86,0.25,1,0.75,1,male,25,15.93,6.37,2.5
3903,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3904,25,103,6,61.8,0.07,0.36,0.41,0.09,female,34,2.47,0.6,4.12
3905,1,1,319,3.31,1,0,0,0,female,18,3.31,3.31,1
3906,1,4,56,19.19,1,0,0,1,female,21,19.19,4.8,4
3907,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908,7,13,54,52.85,0.01,0.64,0.36,0.27,female,21,7.55,4.07,1.86
3910,2,2,30,17.48,0.25,0,0,0.5,female,34,8.74,8.74,1
3911,11,23,206,45.86,0.62,0.32,0.42,0,female,32,4.17,1.99,2.09
3912,11,26,17,46.15,0.1,0.45,0.32,0.09,female,58,4.2,1.77,2.36
3913,1,1,208,-6.62,1,0,0,1,male,69,-6.62,-6.62,1
3914,8,10,19,35.08,0.06,0.5,0.88,0.12,female,18,4.38,3.51,1.25
3915,8,18,176,41.58,0.07,0,0.53,0.33,male,48,5.2,2.31,2.25
3916,30,64,200,59.5,0.09,0.58,0.47,0.17,male,45,1.98,0.93,2.13
3917,2,8,0,21.33,0.02,0,0.57,0,male,34,10.66,2.67,4
3918,10,26,48,45.26,0.02,0,0.32,0,male,18,4.53,1.74,2.6
3919,2,2,195,24.58,1,0,0.5,1,male,20,12.29,12.29,1
3920,1,1,345,22.06,0,0,1,0,female,35,22.06,22.06,1
3921,1,2,175,19.94,1,0,0,0,female,46,19.94,9.97,2
3922,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3923,3,7,128,30.37,0,0,0.33,0.5,male,23,10.12,4.34,2.33
3924,1,2,110,14.92,0.25,0,1,0,female,48,14.92,7.46,2
3925,1,1,259,-2.65,1,0,1,1,female,61,-2.65,-2.65,1
3926,1,1,195,10.78,1,1,0,0,female,27,10.78,10.78,1
3927,4,7,77,30.73,0.11,0,0.33,0,female,26,7.68,4.39,1.75
3928,8,20,58,48.24,0.01,0.71,0.41,0,female,38,6.03,2.41,2.5
3929,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3931,2,2,316,10.66,1,0,1,0.5,male,18,5.33,5.33,1
3932,1,2,146,13.08,1,0,0.5,0,female,52,13.08,6.54,2
3935,9,35,65,54.84,0.34,0.14,0.07,0,female,56,6.09,1.57,3.89
3936,2,5,218,22.12,1,0,0,0,female,37,11.06,4.42,2.5
3937,7,12,95,43.41,1,0.2,0.4,0.2,female,39,6.2,3.62,1.71
3938,4,12,34,43.86,0.01,0,0.6,0.1,male,35,10.96,3.65,3
3939,30,64,9,66.55,0.02,0.74,0.53,0.08,male,37,2.22,1.04,2.13
3940,1,1,285,11.12,1,0,0,0,male,25,11.12,11.12,1
3941,4,5,70,22.34,0.56,0,0.5,0.25,female,26,5.58,4.47,1.25
3942,2,4,118,18.42,1,0.33,0,0,male,50,9.21,4.61,2
3943,3,5,152,29.58,0.25,0.5,0,0.5,male,30,9.86,5.92,1.67
3944,1,4,120,9.48,0,0,0.67,0,male,51,9.48,2.37,4
3946,1,8,190,34.69,0.73,0,0.57,0,female,48,34.69,4.34,8
3947,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3948,6,12,96,38.07,0.64,0.8,0.3,0,female,45,6.34,3.17,2
3949,1,2,293,19.18,0.25,0,1,0,male,29,19.18,9.59,2
3951,9,14,23,37.37,0.06,0,0.67,0.25,female,18,4.15,2.67,1.56
3952,4,17,25,33.82,0.18,0,0.36,0,female,62,8.46,1.99,4.25
3953,3,8,182,29.05,1,0.14,0.57,0.29,female,34,9.68,3.63,2.67
3954,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3955,1,2,268,18.32,0,0,0,1,female,53,18.32,9.16,2
3956,1,1,127,-0.21,1,0,0,0,male,26,-0.21,-0.21,1
3958,3,10,144,31.06,0.02,0,0.88,0,male,55,10.35,3.11,3.33
3959,1,6,3,32.57,0,0,1,0,female,27,32.57,5.43,6
3961,1,6,103,26.29,0.04,0,0.4,0,female,66,26.29,4.38,6
3962,1,1,19,15.86,1,0,0,0,female,49,15.86,15.86,1
3964,1,6,146,27.19,1,1,0.6,0,male,56,27.19,4.53,6
3965,6,13,54,36.54,0.13,0,0.82,0,female,42,6.09,2.81,2.17
3967,6,8,202,21.04,0.08,0,0.71,0.14,male,43,3.51,2.63,1.33
3969,1,1,171,7.45,1,0,1,0,female,26,7.45,7.45,1
3970,4,6,72,37.02,0.64,0,0.2,0.8,female,28,9.26,6.17,1.5
3971,4,5,23,16.5,0.56,0,0.25,0,male,57,4.12,3.3,1.25
3972,1,2,10,11.58,0,0,1,0,female,31,11.58,5.79,2
3974,1,4,313,27.88,0.11,0.33,0,0,female,30,27.88,6.97,4
3975,4,14,46,23.14,0.03,0.17,0.25,0.25,male,37,5.79,1.65,3.5
3976,10,19,72,49.06,0.04,0.38,0.88,0.12,female,43,4.91,2.58,1.9
3977,2,5,0,22.86,1,0,1,0,male,29,11.43,4.57,2.5
3978,3,4,137,29.92,0.44,0.33,0.67,0,female,40,9.97,7.48,1.33
3979,1,1,273,13.97,1,0,0,0,female,91,13.97,13.97,1
3980,2,13,94,27.06,0,0,0.45,0,female,30,13.53,2.08,6.5
3981,20,42,41,51.29,0.03,0.29,0.11,0,male,27,2.56,1.22,2.1
3982,3,7,169,35.87,0.03,0,0.5,0,female,32,11.96,5.12,2.33
3983,7,11,128,39.49,0.79,0.11,0.33,0.22,male,24,5.64,3.59,1.57
3984,4,14,194,45.79,0.44,0.5,0.42,0.33,female,38,11.45,3.27,3.5
3985,2,4,238,16.9,1,0,0,0,female,30,8.45,4.22,2
3986,6,10,115,51.26,0.56,0.75,0.5,0.12,female,31,8.54,5.13,1.67
3987,3,5,51,20.2,0.06,0,0.5,0.25,female,33,6.73,4.04,1.67
3988,3,6,156,41.07,1,0.6,0,0.4,male,30,13.69,6.84,2
3989,7,25,19,49.01,0.23,0.52,0.57,0,male,53,7,1.96,3.57
3990,10,31,12,42.55,0.09,0.04,0.65,0.27,male,49,4.25,1.37,3.1
3991,2,2,15,3.76,1,0,1,0,female,45,1.88,1.88,1
3993,1,1,293,13.64,1,0,0,0,female,49,13.64,13.64,1
3994,2,5,32,34.25,1,1,0.5,0.5,female,21,17.12,6.85,2.5
3995,3,4,148,16.09,0,0,0.33,0.67,female,68,5.36,4.02,1.33
3996,1,2,91,29.83,0,0.5,0,1,female,18,29.83,14.91,2
3997,2,7,23,18.9,0.44,0,1,0,female,29,9.45,2.7,3.5
3998,21,42,34,57.48,0.1,0.29,0.34,0.37,female,29,2.74,1.37,2
4001,3,6,191,52.79,0.36,1,1,0.4,female,37,17.6,8.8,2
4002,1,2,205,18.99,1,0,0.5,0,female,33,18.99,9.49,2
4003,1,1,311,9.93,1,0,1,0,female,30,9.93,9.93,1
4004,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4005,1,1,343,2.77,1,0,0,0,female,26,2.77,2.77,1
4006,1,1,165,9.51,1,0,1,0,female,43,9.51,9.51,1
4007,1,1,53,6.7,0,0,0,0,female,50,6.7,6.7,1
4008,1,1,362,10.8,1,0,1,0,female,64,10.8,10.8,1
4009,9,12,118,35.75,1,0,0.6,0.2,male,31,3.97,2.98,1.33
4010,2,2,84,21.82,1,0,1,0,male,36,10.91,10.91,1
4011,1,12,358,40.94,1,0.7,0.4,0,female,27,40.94,3.41,12
4012,1,1,356,10.13,1,0,1,0,female,50,10.13,10.13,1
4013,1,4,311,19.15,1,0,0,0,female,28,19.15,4.79,4
4014,3,8,3,41.56,0.33,0.86,0.57,0,male,64,13.85,5.2,2.67
4015,2,6,288,36.41,0.36,0,0.4,0,female,30,18.2,6.07,3
4016,1,4,10,15.54,1,0,1,0,female,32,15.54,3.88,4
4017,2,2,52,19.44,1,0,0.5,0,male,43,9.72,9.72,1
4018,15,59,11,57.7,0.04,0.37,0.41,0,female,42,3.85,0.98,3.93
4020,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4021,1,1,339,2.06,0,0,1,0,male,42,2.06,2.06,1
4023,2,2,284,11.2,1,0,0.5,0,male,51,5.6,5.6,1
4024,3,8,112,30.7,0.02,0.14,0.43,0,female,22,10.23,3.84,2.67
4025,11,28,13,47.81,0.61,0.96,0.48,0,female,23,4.35,1.71,2.55
4027,1,1,139,6.02,1,0,1,0,male,22,6.02,6.02,1
4028,11,23,1,39.47,0.02,0.84,0.21,0.26,female,53,3.59,1.72,2.09
4029,4,5,176,23.76,0.06,0,0.5,0.25,male,49,5.94,4.75,1.25
4030,1,2,339,20.27,0,0,1,0,female,23,20.27,10.13,2
4031,11,20,1,41.29,0.35,0.12,0.53,0.18,female,43,3.75,2.06,1.82
4032,8,28,49,41.34,0.12,0,0.35,0,female,36,5.17,1.48,3.5
4033,4,16,243,46.65,0.09,0.23,0.31,0,male,50,11.66,2.92,4
4034,1,4,53,25.8,1,0,0.33,0,male,23,25.8,6.45,4
4036,2,4,205,21.69,0,0,0.67,0.33,male,41,10.85,5.42,2
4037,58,67,0,51.42,0.14,0,0.82,0.16,female,46,0.89,0.77,1.16
4038,1,1,274,-6.15,1,0,1,1,male,32,-6.15,-6.15,1
4039,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4040,4,6,6,35.79,0.04,0.4,0.6,0,male,53,8.95,5.96,1.5
4041,7,8,345,41.93,0.33,0.14,0,0,male,20,5.99,5.24,1.14
4042,6,11,18,39.26,0.01,0.89,0.11,0,male,26,6.54,3.57,1.83
4043,1,1,363,20.46,0,0,1,0,male,23,20.46,20.46,1
4044,2,5,54,10.9,0.25,0,0.75,0,male,62,5.45,2.18,2.5
4045,19,29,23,47.54,0.29,0,0.67,0.08,female,48,2.5,1.64,1.53
4046,1,1,343,0.12,1,0,1,0,female,35,0.12,0.12,1
4047,1,2,213,14.7,0.25,0,0.5,0.5,female,18,14.7,7.35,2
4048,58,85,27,60.02,0,0.15,0.54,0.06,female,57,1.03,0.71,1.47
4049,4,6,78,17.23,0.64,0,0,0.8,male,26,4.31,2.87,1.5
4050,1,1,23,10.54,0,0,1,0,female,29,10.54,10.54,1
4051,9,11,32,44.68,0,0,0.78,0.22,male,30,4.96,4.06,1.22
4052,1,2,354,24.21,1,0.5,0.5,0,female,28,24.21,12.11,2
4054,10,18,4,31.07,0.22,0,0.8,0.4,male,43,3.11,1.73,1.8
4055,38,59,119,56,0.57,0.41,0.39,0,female,58,1.47,0.95,1.55
4056,6,10,79,39.15,0.56,0,1,0,male,38,6.52,3.92,1.67
4057,1,2,261,26,1,0,0,1,female,40,26,13,2
4058,4,10,82,28.19,0.06,0.25,0.12,0.75,male,42,7.05,2.82,2.5
4059,6,12,14,30.16,0.16,0.2,0.3,0,female,39,5.03,2.51,2
4060,3,5,169,28.52,1,0,1,0,male,19,9.51,5.7,1.67
4061,2,5,22,33.11,1,0.5,0.25,0,female,20,16.55,6.62,2.5
4062,7,18,105,30.99,0.75,0.27,0.47,0.47,female,73,4.43,1.72,2.57
4063,1,2,278,4.28,1,0,0.5,0,male,32,4.28,2.14,2
4064,2,4,32,23.93,1,1,0.67,0,male,21,11.96,5.98,2
4066,2,2,210,6.25,0.25,0,1,0,male,49,3.12,3.12,1
4067,9,24,2,52.7,0,1,0.4,0.45,male,46,5.86,2.2,2.67
4068,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4069,1,5,108,32.94,0,0.5,1,0,female,45,32.94,6.59,5
4070,24,66,12,58.4,0.04,0.04,0.55,0.04,male,65,2.43,0.88,2.75
4071,15,30,2,58.71,0.77,0.76,0.48,0,male,37,3.91,1.96,2
4072,2,2,193,16.08,0,0,0.5,0.5,male,50,8.04,8.04,1
4073,2,2,187,17.93,1,0,1,0,female,18,8.96,8.96,1
4129,10,16,269,39.36,0.85,0.08,0.69,0,female,44,3.94,2.46,1.6
4146,12,19,45,42.79,0.14,0.81,0.62,0.19,male,26,3.57,2.25,1.58
4183,9,24,1,46.74,0.09,0.1,0.3,0.2,female,29,5.19,1.95,2.67
4193,6,8,5,27.71,1,0,0.29,0,female,36,4.62,3.46,1.33
4200,19,38,28,47.63,0.06,0.94,0.47,0,male,43,2.51,1.25,2
4223,19,30,165,49.39,0.52,0.16,0.48,0,male,47,2.6,1.65,1.58
4266,7,8,295,35.21,0.33,0,0.71,0,female,54,5.03,4.4,1.14
4274,1,2,201,5.44,1,0,1,1,female,63,5.44,2.72,2
4283,10,46,32,69.7,0.07,0.63,0.66,0,male,29,6.97,1.52,4.6
4309,4,5,42,45.28,0,1,0.25,0.25,male,55,11.32,9.06,1.25
4393,4,19,50,40.44,0.25,0,0.19,0.12,male,21,10.11,2.13,4.75
4394,6,10,125,51.9,0.06,0.5,0.12,0,male,42,8.65,5.19,1.67
4412,6,7,31,35.82,0.25,0.83,0.17,0,female,64,5.97,5.12,1.17
4435,2,10,86,31.63,0.02,0,0.12,0.88,male,29,15.81,3.16,5
4518,7,8,137,51.27,0.18,0.71,0.43,0,male,54,7.32,6.41,1.14
4527,4,5,174,24.8,0.25,0,0.5,0.25,female,27,6.2,4.96,1.25
4563,8,11,7,47.82,1,0.67,0.11,0,female,58,5.98,4.35,1.38
4578,9,20,43,36.74,0.06,0.65,0.18,0,male,29,4.08,1.84,2.22
4663,8,25,39,48.57,0.08,0.33,0.71,0,female,52,6.07,1.94,3.12
4716,10,29,4,52.96,0.04,0,0.42,0.33,male,39,5.3,1.83,2.9
4719,11,32,35,48.17,0.02,0.37,0.33,0.41,male,39,4.38,1.51,2.91
4723,10,17,3,52.5,0.25,0.43,0.21,0,female,49,5.25,3.09,1.7
4731,6,20,25,43.81,0.35,0.76,0.18,0,female,37,7.3,2.19,3.33
4779,8,12,87,31.52,0.64,0,1,0,female,36,3.94,2.63,1.5
4816,3,13,112,35.75,0,0,0.36,0.55,female,59,11.92,2.75,4.33
4839,14,37,152,53.48,0.01,0.68,0.45,0.1,female,51,3.82,1.45,2.64
4843,3,6,21,22.3,0.36,0,0.2,0,male,58,7.43,3.72,2
4848,2,5,52,22.43,0.25,1,1,0,male,60,11.21,4.49,2.5
4854,26,44,18,70.86,0.66,0.95,0.11,0.05,male,34,2.73,1.61,1.69
4861,4,10,11,27.99,0.25,0.5,0.75,0,male,47,7,2.8,2.5
4956,11,25,28,44.97,0,0.1,0.05,0.33,female,46,4.09,1.8,2.27
5006,19,46,35,50.35,0.1,0,0.11,0,male,50,2.65,1.09,2.42
5007,11,18,40,46.4,0.22,0.53,0.27,0.13,male,32,4.22,2.58,1.64
